,Zotero link,DOI,ID,Citation,OA status,Citation_list,First_citation_year,Last_citation_year,Publication_year,OA_link,Year_difference
91,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/GHIWZMXQ,10.48550/arXiv.2412.06090,https://openalex.org/W4405253858,0,True,https://api.openalex.org/works?filter=cites:W4405253858,,,2024,http://arxiv.org/pdf/2412.06090,
92,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/9PFI6AGL,10.1080/18335330.2024.2440873,https://openalex.org/W4405412257,0,True,https://api.openalex.org/works?filter=cites:W4405412257,,,2024,https://doi.org/10.1080/18335330.2024.2440873,
93,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/93HCV2A3,10.17159/2224-7912/2024/v64n4a2,,,,,,,,,
94,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/D8YEUSUA,10.1080/08850607.2024.2399627,,,,,,,,,
95,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/27RCKL8C,10.1080/02684527.2024.2432769,,,,,,,,,
96,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/SIZT4ISW,10.21810/jicw.v7i2.6733,,,,,,,,,
97,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/P8TYW248,10.1080/08850607.2024.2412966,,,,,,,,,
98,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/SGPMQGX7,10.1080/02684527.2024.2433820,,,,,,,,,
99,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/EZ6X6VGP,10.1080/08850607.2024.2408267,,,,,,,,,
100,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/LIGPKB9G,10.1093/jcsl/krae015,,,,,,,,,
101,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/U3M2PBNA,10.1080/02684527.2024.2433823,,,,,,,,,
102,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/C6UCTCAB,10.1163/2950-5046_GULF,,,,,,,,,
103,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/Q9X3ESZ8,10.1163/2950-4996_YEM,,,,,,,,,
104,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/U5H963JM,10.1163/2950-5011_ASIAO,,,,,,,,,
105,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/FF972ECK,10.1163/2950-5054_IPI,,,,,,,,,
106,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/M7SRCFD5,10.1163/2950-5070_iran,,,,,,,,,
107,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/YZAXS4S8,10.1163/3050-6670_NWF,,,,,,,,,
108,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/8VF9QH5G,10.48550/arXiv.2409.01052,,,,,,,,,
109,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/UYL5GC7P,10.1080/02684527.2024.2432771,,,,,,,,,
110,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/Q6HQSN75,10.1080/08850607.2024.2425865,https://openalex.org/W4404736196,0,False,https://api.openalex.org/works?filter=cites:W4404736196,,,2024,,
111,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/DKQY7PE8,10.22437/ideal.v6i2.32148,https://openalex.org/W4408539937,0,False,https://api.openalex.org/works?filter=cites:W4408539937,,,2024,,
112,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/B6TVWMY8,10.1080/08850607.2024.2408713,https://openalex.org/W4404696221,0,False,https://api.openalex.org/works?filter=cites:W4404696221,,,2024,,
113,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/NJNG99K5,10.1080/08850607.2024.2408647,https://openalex.org/W4404695756,0,False,https://api.openalex.org/works?filter=cites:W4404695756,,,2024,,
114,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/L9Q7ZT57,10.1080/16161262.2024.2433890,https://openalex.org/W4404693228,0,False,https://api.openalex.org/works?filter=cites:W4404693228,,,2024,https://doi.org/10.1080/16161262.2024.2433890,
115,https://www.zotero.org/groups/intelarchive_intelligence_studies_database/items/JI6Z5LST,10.24144/2307-3322.2024.85.3.37,https://openalex.org/W4404613330,0,True,https://api.openalex.org/works?filter=cites:W4404613330,,,2024,https://doi.org/10.24144/2307-3322.2024.85.3.37,
